numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07621;19960501180000;99790;-120;8;130;3.000000;288.350000;280.150000;58;20000;2;1;1;40;3;1250;38;23;10;95610;mq;mq;mq;281.040000;mq;289.040000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.400000;mq;5030.000000;mq;mq;mq;1;8;990;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;19960501180000;99920;-120;6;70;2.000000;286.350000;279.950000;65;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;95170;mq;mq;mq;280.750000;mq;287.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;19960501180000;100010;-120;6;150;2.000000;286.750000;281.350000;70;30000;3;8;1;40;3;1750;35;24;10;98200;mq;mq;mq;282.350000;mq;288.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.400000;mq;mq;mq;mq;mq;3;6;1500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;19960501180000;100010;-30;8;250;1.000000;286.450000;284.850000;90;10000;80;8;6;90;2;450;33;27;60;99920;mq;mq;mq;284.450000;mq;292.040000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.000000;mq;1.000000;mq;mq;mq;mq;mq;1;7;300;2;9;900;7;3;3000;mq;mq;mq;
07650;19960501180000;100060;-30;8;150;5.100000;289.040000;286.750000;86;11000;25;8;2;60;5;450;32;28;13;99630;mq;mq;mq;286.040000;mq;291.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;3;8;480;4;8;690;mq;mq;mq;mq;mq;mq;
07661;19960501180000;100180;-80;8;200;6.100000;287.950000;287.450000;97;10000;2;1;1;90;3;450;38;22;60;98590;mq;mq;mq;286.350000;mq;291.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;2427.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;19960501180000;100230;-70;8;200;7.200000;288.950000;287.950000;94;5000;25;8;6;90;5;250;32;27;60;99920;mq;mq;mq;286.150000;mq;290.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;1113.000000;2436.000000;mq;mq;3;7;180;3;8;390;1;9;780;7;3;2700;
07747;19960501180000;100020;-10;8;50;1.000000;287.450000;283.250000;76;25000;1;9;6;25;2;250;39;28;10;99470;mq;mq;mq;284.350000;mq;290.040000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;9.000000;mq;mq;mq;mq;mq;1;8;180;1;9;600;mq;mq;mq;mq;mq;mq;
07761;19960501180000;100620;-30;8;180;4.100000;289.350000;286.650000;84;10000;21;8;6;90;7;450;38;61;60;100510;mq;mq;mq;286.150000;mq;291.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;5010.000000;mq;mq;mq;3;8;390;5;6;900;mq;mq;mq;mq;mq;mq;
07790;19960501180000;100500;30;1;10;1.000000;289.540000;286.450000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100360;mq;mq;mq;287.950000;mq;293.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;19960501180000;101510;mq;mq;0;0.000000;297.350000;295.950000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101460;mq;mq;0;mq;mq;305.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;19960501180000;101760;mq;mq;230;5.100000;299.250000;295.950000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;60;mq;mq;303.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;19960501180000;101950;mq;mq;mq;mq;296.350000;293.850000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101800;mq;mq;mq;mq;mq;301.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;19960501180000;101720;mq;mq;140;9.700000;298.950000;290.540000;60;25000;2;1;1;40;3;800;32;20;10;mq;mq;mq;100;mq;mq;301.540000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;3;8;690;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;19960501180000;102030;mq;mq;120;7.200000;295.540000;285.540000;53;25000;2;1;1;10;1;800;32;20;10;mq;mq;mq;150;mq;mq;299.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;1118.000000;mq;mq;mq;1;8;750;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;19960501180000;100620;-60;7;300;8.700000;287.350000;286.540000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;289.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;19960501180000;102000;100;1;0;0.000000;277.150000;274.540000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100190;mq;mq;mq;mq;mq;280.040000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;11.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;19960501180000;98970;-40;8;220;12.800000;273.950000;273.250000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;277.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;1125.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;19960501180000;101480;mq;mq;160;2.000000;300.150000;297.250000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;303.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;19960501180000;102750;-80;7;100;2.000000;277.950000;277.950000;100;400;47;5;4;101;mq;20;62;61;60;102690;mq;mq;mq;mq;276.650000;278.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;9;mq;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;19960501180000;101750;-120;8;60;8.700000;300.650000;291.350000;57;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;296.650000;301.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;19960501180000;101670;-130;8;70;7.200000;302.250000;292.850000;57;25000;2;1;1;75;6;800;38;20;10;mq;mq;mq;mq;mq;295.950000;302.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;0.400000;mq;mq;mq;mq;2;8;690;4;6;1380;mq;mq;mq;mq;mq;mq;
78925;19960501180000;101580;-130;6;70;6.100000;300.350000;294.350000;70;20000;2;1;1;90;5;800;38;20;12;mq;mq;mq;mq;mq;296.950000;302.040000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;mq;2.200000;mq;mq;mq;mq;5;8;690;3;6;1500;mq;mq;mq;mq;mq;mq;
81405;19960501180000;101070;mq;mq;80;4.100000;301.350000;297.950000;82;15000;2;1;1;90;3;450;32;23;12;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;1;9;300;6;0;9000;mq;mq;mq;mq;mq;mq;
81408;19960501180000;100980;mq;mq;90;4.100000;302.350000;298.150000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;19960501180000;100970;mq;mq;110;5.100000;301.250000;295.450000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;40;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;19960501180000;98470;70;1;110;6.100000;255.750000;247.850000;46;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97910;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;19960501210000;99870;30;0;90;3.000000;282.950000;279.150000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98950;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;19960501210000;99950;50;1;80;2.000000;284.150000;276.950000;61;30000;2;1;1;60;2;1750;35;20;11;99330;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;2;6;1800;5;0;7500;mq;mq;mq;mq;mq;mq;
07020;19960501210000;99510;70;1;90;6.100000;282.540000;281.350000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99340;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;19960501210000;99650;50;0;110;4.100000;282.750000;281.040000;89;20000;2;1;1;90;1;1750;35;21;12;98850;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;1;6;1800;7;0;6000;mq;mq;mq;mq;mq;mq;
07037;19960501210000;99790;50;1;100;2.000000;282.540000;280.150000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97980;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;19960501210000;98920;30;3;120;2.000000;280.650000;280.350000;98;12000;2;1;1;60;3;450;39;27;10;97740;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;mq;mq;mq;mq;mq;mq;mq;1;9;480;3;8;1200;mq;mq;mq;mq;mq;mq;
07130;19960501210000;99400;-20;8;150;5.100000;282.040000;280.850000;92;8000;91;9;6;100;6;450;33;27;60;98890;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;5.000000;mq;mq;mq;mq;mq;mq;mq;1;9;480;4;8;630;6;3;3000;mq;mq;mq;
07139;19960501210000;99660;30;1;130;2.000000;281.650000;279.750000;88;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97940;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;19960501210000;99830;50;1;120;2.000000;284.540000;276.350000;57;30000;2;1;1;75;4;1750;38;20;12;98760;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;1;8;1500;4;6;1800;5;0;7500;mq;mq;mq;
07168;19960501210000;99900;10;1;120;4.100000;284.750000;280.850000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98500;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;19960501210000;100010;-30;8;140;2.000000;282.450000;281.350000;93;9000;1;6;2;75;5;3500;30;23;11;95890;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;5;3;2700;4;0;7500;mq;mq;mq;mq;mq;mq;
07190;19960501210000;99990;10;1;50;2.000000;285.250000;283.950000;92;12000;25;8;6;90;7;1250;35;61;60;98190;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;mq;mq;mq;mq;mq;mq;mq;7;6;1380;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;19960501210000;99110;-20;6;220;7.200000;283.750000;280.450000;80;20000;25;8;2;75;5;450;33;23;10;98600;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4.000000;mq;mq;mq;2448.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;19960501210000;99370;-20;8;130;5.100000;281.750000;280.950000;95;15000;25;8;6;75;4;800;38;20;12;99060;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3.000000;mq;mq;mq;1113.000000;mq;mq;mq;2;8;780;3;6;1200;mq;mq;mq;mq;mq;mq;
07240;19960501210000;99700;-40;8;120;3.000000;281.150000;279.450000;89;15000;2;1;1;60;3;2250;35;20;11;98370;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;3;6;1800;3;0;7500;mq;mq;mq;mq;mq;mq;
07255;19960501210000;99870;20;0;100;2.000000;282.350000;280.450000;88;15000;2;1;1;10;1;1750;35;20;10;97900;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;1;6;1500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;19960501210000;100020;-30;6;190;2.000000;282.750000;282.150000;96;10000;1;6;2;100;1;1250;31;27;60;97330;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;1;8;990;7;3;2700;mq;mq;mq;mq;mq;mq;
07299;19960501210000;100090;80;3;180;2.000000;284.040000;283.450000;96;4000;80;9;8;100;7;450;39;61;60;96910;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.000000;mq;mq;mq;mq;mq;mq;mq;1;8;300;4;9;840;7;6;1500;mq;mq;mq;
07314;19960501210000;99540;60;0;210;9.700000;283.650000;280.540000;81;25000;25;8;2;100;5;450;39;27;60;99270;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3.000000;mq;mq;mq;1116.000000;2448.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;19960501210000;99650;-50;8;150;4.100000;283.450000;279.750000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98230;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;19960501210000;99810;-40;8;130;3.000000;280.750000;278.750000;87;25000;2;1;1;10;0;8000;30;20;11;95090;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;1;0;7500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;19960501210000;99970;90;0;170;2.000000;281.650000;276.750000;71;20000;2;1;1;25;1;1750;35;20;12;96090;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;1;6;1500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;19960501210000;mq;40;0;250;1.000000;278.850000;277.850000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;90530;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;19960501210000;100120;60;1;140;5.100000;283.250000;282.350000;94;13000;60;9;8;100;4;250;38;27;60;97290;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.600000;mq;mq;mq;mq;mq;mq;mq;1;8;180;4;6;1500;7;3;3000;mq;mq;mq;
07510;19960501210000;99910;280;3;260;5.100000;283.850000;281.950000;88;12000;60;6;2;90;5;250;38;27;60;99180;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.000000;mq;mq;mq;mq;mq;mq;mq;2;8;180;5;6;1200;7;4;2400;mq;mq;mq;
07535;19960501210000;99930;-50;6;140;4.100000;281.650000;279.950000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;96800;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;19960501210000;100140;50;1;110;3.000000;279.950000;278.540000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91870;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;19960501210000;100080;140;1;110;2.000000;286.040000;283.950000;87;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99220;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;19960501210000;mq;110;0;330;1.000000;279.750000;279.450000;98;mq;121;14;mq;mq;mq;mq;mq;mq;mq;90330;85000;13470;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;19960501210000;99990;280;3;270;7.200000;284.950000;280.450000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99290;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;19960501210000;99890;30;0;200;2.000000;283.540000;279.350000;75;20000;2;1;1;50;3;1750;35;23;10;95640;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;5090.000000;mq;mq;mq;3;6;1500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;19960501210000;100010;10;0;180;7.200000;281.750000;279.540000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;95180;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;19960501210000;100040;10;3;140;3.000000;283.450000;280.540000;82;20000;2;1;1;10;1;2250;35;20;10;98210;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;1;6;2400;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;19960501210000;100090;80;3;350;1.000000;284.650000;283.750000;94;10000;11;8;6;0;mq;mq;mq;mq;mq;100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;19960501210000;100160;90;1;160;4.100000;288.350000;285.650000;84;12000;2;1;1;60;5;800;34;20;12;99720;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;5;6;600;3;0;7500;mq;mq;mq;mq;mq;mq;
07661;19960501210000;100340;150;3;200;3.000000;286.950000;286.450000;97;8000;2;1;1;100;2;450;38;22;60;98740;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;2426.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;19960501210000;100330;100;3;320;4.100000;286.650000;284.040000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100020;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;19960501210000;100090;60;3;0;0.000000;284.040000;282.650000;91;15000;2;1;1;10;1;250;38;20;10;99530;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;1;8;180;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;19960501210000;100630;10;1;200;7.200000;289.350000;287.040000;86;9000;17;9;8;100;5;450;39;27;60;100520;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.400000;mq;mq;mq;5090.000000;mq;mq;mq;1;9;300;3;6;390;6;3;2700;mq;mq;mq;
07790;19960501210000;100590;90;1;220;1.000000;287.650000;286.150000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100450;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;19960501210000;101500;mq;mq;110;1.000000;298.350000;296.750000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101450;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;19960501210000;101730;mq;mq;230;5.100000;298.750000;296.040000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101620;mq;mq;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;19960501210000;101910;mq;mq;mq;mq;295.350000;293.850000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101760;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;19960501210000;101630;mq;mq;150;10.200000;298.350000;291.040000;64;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101480;mq;mq;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;19960501210000;101990;mq;mq;120;7.200000;294.950000;286.540000;59;25000;2;1;1;10;1;800;32;20;10;mq;mq;mq;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;1;8;750;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;19960501210000;100460;-160;7;300;9.700000;286.850000;286.350000;97;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;19960501210000;102020;20;2;0;0.000000;276.750000;274.150000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100210;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;19960501210000;98900;-70;7;220;12.800000;272.850000;271.150000;87;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;1123.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
